OBJECTID,BLOCKID,ROWNBR,BLOCK_ST,BLOCK_END,WIDTH_OFFS,GEOBASYS,SPACELENGT,SPACETYPE,SPACETYPED,TIME_LIMIT,SPACE_NB,CATEGORY,SIDE,CURRENT_ST,ELMNTKEY,SHAPE_Leng
34456,03-24,,281.000000000000000,296.000000000000000,-29,,15,CLR,CLEARANCE,,,NP,NE,INSVC,49658,14.962864949069500
34498,03-23,,386.500000000000000,404.000000000000000,-29,,18,XW,CROSSWALK,,,NS,NE,INSVC,27278,17.459394274603476
34559,27-02,,228.500000000000000,280.000000000000000,-30,,52,CRBBLB,CURB BULB,,-17/19,NS,SE,INSVC,54954,51.482148143197669
34577,03-24,,227.000000000000000,257.000000000000000,25,,30,DW,DRIVEWAY,,-19/21,NS,SW,INSVC,49657,29.925781548813948
34620,27-02,,44.000000000000000,73.500000000000000,30,,30,NP,NO PARKING,,-00/02,NP,NW,INSVC,54953,29.489828982700320
34631,01-25,,275.000000000000000,287.500000000000000,27,,12,XWAREA,NOT A DESIGNATED CROSSWALK,,,NS,SW,INSVC,24045,12.483417456630415
34638,03-24,,136.000000000000000,143.000000000000000,25,,7,CLR,CLEARANCE,,,NP,SW,INSVC,49657,6.982662280394464
34677,01-25,,83.500000000000000,94.500000000000000,-28,,11,CLR,CLEARANCE,,,NP,NE,INSVC,24046,10.985442830263157
34682,03-26,,40.000000000000000,190.000000000000000,-29,,150,BUS,BUS ZONE,,-02/12,BUS,NE,INSVC,27282,149.539365835892198
34684,03-24,,201.500000000000000,218.500000000000000,-29,,17,PS,PAY STATION,240,-16,PAID,NE,INSVC,49658,16.957954359556496
34788,27-02,,127.000000000000000,144.000000000000000,-30,,17,PS,PAY STATION,240,-09,PAID,SE,INSVC,54954,16.994112754500083
34844,01-25,,23.500000000000000,33.000000000000000,-28,,10,XW,CROSSWALK,,,NS,NE,INSVC,24046,9.487425165237946
34848,03-23,,407.000000000000000,409.500000000000000,30,,2,CLR,CLEARANCE,,,NP,SW,INSVC,27277,2.494200591898834
34919,03-24,,116.500000000000000,133.500000000000000,-29,,17,PS,PAY STATION,240,-08,PAID,NE,INSVC,49658,16.957954349531189
34994,03-24,,74.000000000000000,93.000000000000000,25,,19,PLZ,PASSENGER LOAD ZONE,3,-05,ZONE,SW,INSVC,49657,18.952949060470598
35022,27-02,,92.000000000000000,110.000000000000000,30,,18,PS-LAY,PAY STATION - BUS LAYOVER,240,-06,PAID,NW,INSVC,54953,17.993788484264165
35033,01-25,,22.500000000000000,32.500000000000000,27,,10,XW,CROSSWALK,,,NS,SW,INSVC,24045,9.986735673817412
35040,03-24,,218.500000000000000,224.500000000000000,-29,,6,CLR,CLEARANCE,,,NP,NE,INSVC,49658,5.985164929937571
35203,03-25,,34.500000000000000,54.000000000000000,-29,,20,HYD,HYDRANT,,,NS,NE,INSVC,4438,19.461658146335836
35266,03-25,,217.500000000000000,234.500000000000000,25,,17,PS,PAY STATION,240,-19,PAID,SW,INSVC,4437,16.966547830627434
35310,24-03,,80.000000000000000,99.000000000000000,-25,,19,PS-TR,PAY STATION - TEMP REMOVAL,240,-05,NP,SE,INSVC,31894,18.989417798692223
35370,24-03,,32.500000000000000,53.000000000000000,25,,20,XW,CROSSWALK,,,NS,NW,INSVC,31893,20.488584831734819
35393,03-25,,200.500000000000000,217.500000000000000,25,,17,PS,PAY STATION,240,-17,PAID,SW,INSVC,4437,16.966547830627434
35415,24-03,,105.000000000000000,111.000000000000000,25,,6,CLR,CLEARANCE,,,NP,NW,INSVC,31893,5.996659604254895
35538,24-03,,278.000000000000000,294.000000000000000,25,,16,XW,CROSSWALK,,,NS,NW,INSVC,31893,15.991092272659960
35553,03-25,,21.000000000000000,24.000000000000000,25,,3,CLR,CLEARANCE,,,NP,SW,INSVC,4437,2.994102273605807
35572,24-03,,118.000000000000000,125.000000000000000,-25,,7,CLR,CLEARANCE,,,NP,SE,INSVC,31894,6.996102864780470
35698,03-25,,193.000000000000000,200.500000000000000,25,,8,CLR,CLEARANCE,,,NP,SW,INSVC,4437,7.485240538052196
35708,24-03,,268.500000000000000,277.500000000000000,-25,,9,CR,CURB RAMP,,-21,NS,SE,INSVC,31894,8.994989406881393
35723,03-25,,225.500000000000000,245.500000000000000,-29,,20,PS,PAY STATION,240,-16,PAID,NE,INSVC,4438,19.960654383216390
35741,24-03,,54.000000000000000,73.000000000000000,-25,,19,TAZ,TOW AWAY ZONE,,-03,NP,SE,INSVC,31894,18.989422074288360
35757,03-25,,90.000000000000000,97.000000000000000,-29,,7,CLR,CLEARANCE,,,NP,NE,INSVC,4438,6.986201257483393
35820,03-25,,234.500000000000000,242.500000000000000,25,,8,CLR,CLEARANCE,,,NP,SW,INSVC,4437,7.984279839720440
35830,24-03,,59.500000000000000,69.000000000000000,25,,10,BA,BARRIER AREA,,,NS,NW,INSVC,31893,9.494665832753595
35881,24-03,,69.000000000000000,87.000000000000000,25,,18,PS-TR,PAY STATION - TEMP REMOVAL,240,-02,NP,NW,INSVC,31893,17.989974517128836
35896,03-25,,277.000000000000000,286.000000000000000,-29,,9,CR,CURB RAMP,,,NS,NE,INSVC,4438,8.982267991929783
35933,03-25,,23.000000000000000,24.500000000000000,-29,,2,CLR,CLEARANCE,,,NP,NE,INSVC,4438,1.497074798194706
36147,24-03,,293.000000000000000,296.500000000000000,-25,,4,CLR,CLEARANCE,,,NP,SE,INSVC,31894,3.498049289763643
36169,03-25,,151.000000000000000,159.000000000000000,25,,8,CLR,CLEARANCE,,,NP,SW,INSVC,4437,7.984279828697312
36268,24-03,,87.000000000000000,105.000000000000000,25,,18,PS-LAY,PAY STATION - BUS LAYOVER,240,-04,PAID,NW,INSVC,31893,17.989978813762786
36283,03-25,,253.500000000000000,273.500000000000000,-29,,20,PS,PAY STATION,240,-18,PAID,NE,INSVC,4438,19.960654373189666
36437,24-03,,148.000000000000000,174.000000000000000,-25,,26,ALLEY,ALLEY,,-11,NS,SE,INSVC,31894,25.985524939068828
36452,03-25,,24.000000000000000,34.000000000000000,25,,10,XW,CROSSWALK,,,NS,SW,INSVC,4437,9.980350863801959
36487,03-25,,54.000000000000000,72.000000000000000,-29,,18,PS,PAY STATION,240,-00,PAID,NE,INSVC,4438,17.964583348148878
36536,03-25,,132.000000000000000,138.500000000000000,-29,,6,CLR,CLEARANCE,,,NP,NE,INSVC,4438,6.487205030521159
36609,24-03,,31.000000000000000,52.000000000000000,-25,,21,XW,CROSSWALK,,,NS,SE,INSVC,31894,20.988261257601081
36624,03-25,,286.000000000000000,295.000000000000000,-29,,9,CLR,CLEARANCE,,,NP,NE,INSVC,4438,8.982315346243947
36774,03-25,,68.000000000000000,75.000000000000000,25,,7,CLR,CLEARANCE,,,NP,SW,INSVC,4437,6.986244322190042
36784,24-03,,55.500000000000000,59.500000000000000,25,,4,PS-TR,PAY STATION - TEMP REMOVAL,240,-00,NP,NW,INSVC,31893,3.997773073177909
36878,24-03,,191.000000000000000,216.000000000000000,25,,25,DW,DRIVEWAY,,-14,NS,NW,INSVC,31893,24.986034320746068
37071,03-25,,110.000000000000000,117.000000000000000,25,,7,CLR,CLEARANCE,,,NP,SW,INSVC,4437,6.986244321193674
37081,24-03,,125.000000000000000,144.000000000000000,-25,,19,CVLZ,COMMERCIAL VEHICLE LOAD ZONE,30,-09T,LOAD,SE,INSVC,31894,18.989465146344504
37209,03-25,,159.000000000000000,176.000000000000000,25,,17,PS,PAY STATION,240,-13,PAID,SW,INSVC,4437,16.966547841650542
37219,24-03,,280.500000000000000,293.000000000000000,-25,,12,XW,CROSSWALK,,,NS,SE,INSVC,31894,12.492995635380035
37234,03-25,,245.500000000000000,253.500000000000000,-29,,8,CLR,CLEARANCE,,,NP,NE,INSVC,4438,7.984232484477007
37268,03-25,,97.000000000000000,115.000000000000000,-29,,18,PS,PAY STATION,240,-04,PAID,NE,INSVC,4438,17.964583348148878
37331,03-25,,259.500000000000000,276.500000000000000,25,,17,PS,PAY STATION,240,-23,PAID,SW,INSVC,4437,16.966595174937911
37341,24-03,,294.000000000000000,304.500000000000000,25,,10,CLR,CLEARANCE,,,NP,NW,INSVC,31893,10.494152164375366
37356,03-25,,155.500000000000000,162.500000000000000,-29,,7,CLR,CLEARANCE,,,NP,NE,INSVC,4438,6.986244311166930
37394,24-03,,129.000000000000000,148.000000000000000,25,,19,PS-LAY,PAY STATION - BUS LAYOVER,240,-08,PAID,NW,INSVC,31893,18.989417787668334
37410,03-25,,180.500000000000000,198.500000000000000,-29,,18,PLZ,PASSENGER LOAD ZONE,3,-12,ZONE,NE,INSVC,4438,17.964583338122139
37446,03-25,,24.500000000000000,34.500000000000000,-29,,10,XW,CROSSWALK,,,NS,NE,INSVC,4438,9.980350863801959
37508,03-25,,276.500000000000000,285.500000000000000,25,,9,CR,CURB RAMP,,,NS,SW,INSVC,4437,8.982268001956550
37551,24-03,,52.000000000000000,54.000000000000000,-25,,2,CR,CURB RAMP,,-01,NS,SE,INSVC,31894,1.998886542100923
37612,24-03,,26.000000000000000,32.500000000000000,25,,6,CLR,CLEARANCE,,,NP,NW,INSVC,31893,6.496379091257381
37660,24-03,,144.000000000000000,148.000000000000000,-25,,4,CLR,CLEARANCE,,,NP,SE,INSVC,31894,3.997725725601394
37782,24-03,,175.500000000000000,191.000000000000000,25,,16,NP,NO PARKING,,-12,NP,NW,INSVC,31893,15.491368509071338
37797,03-25,,206.500000000000000,225.500000000000000,-29,,19,PS,PAY STATION,240,-14,PAID,NE,INSVC,4438,18.962618854655837
37806,03-25,,134.000000000000000,151.000000000000000,25,,17,PS,PAY STATION,240,-11,PAID,SW,INSVC,4437,16.966547830627434
37816,24-03,,99.000000000000000,118.000000000000000,-25,,19,PS-TR,PAY STATION - TEMP REMOVAL,240,-07,NP,SE,INSVC,31894,18.989374726528734
37851,03-25,,75.000000000000000,92.000000000000000,25,,17,PS,PAY STATION,240,-05,PAID,SW,INSVC,4437,16.966595174937911
37948,24-03,,277.500000000000000,280.500000000000000,-25,,3,CLR,CLEARANCE,,,NP,SE,INSVC,31894,2.998329802626497
37963,03-25,,138.500000000000000,155.500000000000000,-29,,17,PS,PAY STATION,240,-08,PAID,NE,INSVC,4438,16.966595185961047
37998,03-25,,72.000000000000000,90.000000000000000,-29,,18,PS,PAY STATION,240,-02,PAID,NE,INSVC,4438,17.964583348148878
38108,03-25,,92.000000000000000,110.000000000000000,25,,18,PS,PAY STATION,240,-07,PAID,SW,INSVC,4437,17.964583338122139
38117,24-03,,53.000000000000000,54.500000000000000,25,,2,CR,CURB RAMP,,,NS,NW,INSVC,31893,1.499210105206568
38132,03-25,,162.500000000000000,180.500000000000000,-29,,18,PS,PAY STATION,240,-10,PAID,NE,INSVC,4438,17.964583348148878
38231,03-25,,176.000000000000000,193.000000000000000,25,,17,PS,PAY STATION,240,-15,PAID,SW,INSVC,4437,16.966595174937911
38278,03-25,,117.000000000000000,134.000000000000000,25,,17,PS,PAY STATION,240,-09,PAID,SW,INSVC,4437,16.966504765814314
38288,24-03,,26.000000000000000,31.000000000000000,-25,,5,CLR,CLEARANCE,,,NP,SE,INSVC,31894,4.997259405924828
38382,24-03,,148.000000000000000,175.500000000000000,25,,28,ALLEY,ALLEY,,-10,NS,NW,INSVC,31893,27.484687707526518
38404,03-25,,242.500000000000000,259.500000000000000,25,,17,PS,PAY STATION,240,-21,PAID,SW,INSVC,4437,16.966504765814314
38552,24-03,,216.000000000000000,278.000000000000000,25,,62,NP,NO PARKING,,-16/20,NP,NW,INSVC,31893,61.965430943118385
38675,24-03,,111.000000000000000,129.000000000000000,25,,18,PS-LAY,PAY STATION - BUS LAYOVER,240,-06,PAID,NW,INSVC,31893,17.989931455980013
38690,03-25,,198.500000000000000,206.500000000000000,-29,,8,CLR,CLEARANCE,,,NP,NE,INSVC,4438,7.984279839720440
38725,24-03,,54.500000000000000,55.500000000000000,25,,1,BA,BARRIER AREA,,,NS,NW,INSVC,31893,0.999443271549511
38740,03-25,,34.000000000000000,68.000000000000000,25,,34,CVLZ,COMMERCIAL VEHICLE LOAD ZONE,30,-01T,LOAD,SW,INSVC,4437,33.933052596408714
38758,24-03,,73.000000000000000,80.000000000000000,-25,,7,CLR,CLEARANCE,,,NP,SE,INSVC,31894,6.996102864780470
38774,03-25,,115.000000000000000,132.000000000000000,-29,,17,PS,PAY STATION,240,-06,PAID,NE,INSVC,4438,16.966547830627434
38837,03-25,,285.500000000000000,288.500000000000000,25,,3,CLR,CLEARANCE,,,NP,SW,INSVC,4437,2.994149607412496
38847,24-03,,174.000000000000000,268.500000000000000,-25,,94,BUSLAY,BUS LAYOVER ZONE,,-13/19,BUS,SE,INSVC,31894,94.447330687689671
38862,03-25,,273.500000000000000,277.000000000000000,-29,,4,CLR,CLEARANCE,,,NP,NE,INSVC,4438,3.493145833294804
